,name,hp,hplvl,hpregen,hpregenlvl,mana,manalvl,manaregen,manaregenlvl,armor,armorlvl,magicres,mrlvl,attackdamage,adlvl,baseattackspeed,attackspdlvl,attackrange,movespeed,pricefree,pricepaid,difficulty,meleerange,rangedrange,manaresource,support,gender
11,Aurelion Sol,-0.47698501693080125,-1.3673750502085822,-0.4028768531628296,-0.6956035090930893,1.762959582699269,0.1923107697673715,-0.016606585427273807,0.588782349924012,-1.2805887107846339,-1.2805887107846339,-0.45855461788719043,-0.9058265005172611,-0.15957844275153396,0.0808095577367457,-0.8194170376221539,-1.184645300754216,1.1376916745287844,-0.1085617792504687,0.9820836632519835,0.791349863152405,0.15681607269011336,0,1,1,0,0
12,Aurora,-0.3066126512819073,0.31447635798101337,-0.14201023176620817,-0.6956035090930893,1.3160777664187677,-0.31710177083898905,-0.016606585427273807,0.7565803552143292,-1.1097761676728712,-1.1097761676728712,0.7523161699711712,-0.9058265005172611,-1.052583635632632,-0.2034586920761266,0.3968214453027196,-0.5803986106643886,1.1376916745287844,-0.1085617792504687,1.868226226713922,1.2247498990695758,0.15681607269011336,0,1,1,0,1
13,Azir,-1.0854577513911368,1.0713094916663313,0.37972301102703476,0.632724095841737,0.05668355690099097,0.1923107697673715,-0.016606585427273807,0.7565803552143292,-0.7681510814493463,-0.7681510814493463,-0.45855461788719043,-0.9058265005172611,-0.5167805199039732,0.5072119324560536,-0.8194170376221539,3.649328219964403,1.0086514778876001,-0.7733060072696378,0.9820836632519835,0.791349863152405,1.5516537718811227,0,1,1,0,0
14,Bard,0.25318226442160136,-0.2741716348853451,-0.4028768531628296,-0.6956035090930893,0.30043727487217353,0.701723310373732,-0.2700163314506826,-0.41800568181789,0.7691618065565164,0.7691618065565164,-0.45855461788719043,-0.9058265005172611,-1.2311846742088517,-0.2034586920761266,0.1139752864829816,-0.5803986106643886,0.8796112812464157,-0.1085617792504687,0.9820836632519835,0.791349863152405,0.15681607269011336,0,1,1,1,0
15,Bel'Veth,0.983349545774004,-0.6105419165232642,-0.14201023176620817,-0.36352160785938303,-2.54335610145829,-1.8453393926580706,-1.030245569520909,-1.928187729430743,0.42753672033299145,0.42753672033299145,0.7523161699711712,0.7838498635822635,0.19762363440090527,-1.6247999411404868,5.544621535821945,-2.997385371023698,-0.926951471730164,0.5561824487687004,0.00732684344385089,0.380760355441401,0.15681607269011336,1,0,0,0,1
16,Blitzcrank,-0.47698501693080125,2.753160899855927,0.6405896324236562,0.632724095841737,-0.3739480115147649,0.1923107697673715,0.0467458510785784,0.7565803552143292,1.2815994358918041,1.2815994358918041,0.7523161699711712,0.7838498635822635,0.5548257115533445,0.5072119324560536,-0.8194170376221539,-1.6317878514206883,-1.0559916683713482,-1.438050235288807,-1.0560442327104755,-0.5544713010114413,-1.238021626500896,1,0,1,1,0
17,Brand,-1.207152298283204,-0.1059864940663855,-0.4028768531628296,-0.6956035090930893,1.267327022824531,-0.7755730573847135,0.1100982875844306,0.08538833405306094,-0.4265259952258212,-0.4265259952258212,-0.45855461788719043,-0.9058265005172611,-0.33817948132775355,-0.2034586920761266,0.764521451768379,-0.5803986106643886,1.1376916745287844,0.5561824487687004,-1.5877297707876388,-2.0371556344122888,0.15681607269011336,0,1,1,1,0
18,Braum,-0.23359592314666705,2.1645129069895686,1.162322875216899,2.2931336020102706,-0.016442558490363805,0.44701704007055176,-0.14331145843897822,0.7565803552143292,0.939974349668279,0.939974349668279,0.7523161699711712,0.7838498635822635,-0.6953815584801928,0.0808095577367457,-0.28200933586465166,1.2323414596050934,-1.0559916683713482,-0.1085617792504687,0.00732684344385089,0.380760355441401,0.15681607269011336,1,0,1,1,0
19,Briar,0.13148771752953425,-1.787837902255981,-3.2724096885256655,-4.348504422663863,-2.54335610145829,-1.8453393926580706,-1.030245569520909,-1.928187729430743,0.08591163410946638,0.08591163410946638,0.7523161699711712,0.7838498635822635,0.19762363440090527,-0.9141293166083068,-0.28200933586465166,-0.5803986106643886,-1.0559916683713482,0.5561824487687004,0.9820836632519835,0.791349863152405,0.15681607269011336,1,0,0,0,1
20,Caitlyn,-0.9637632044990697,0.06219864675257406,-1.4463433387493154,-0.6956035090930893,0.016057937239127205,0.1923107697673715,-0.0926295092342964,0.4209843446336949,-0.4265259952258212,-0.4265259952258212,-0.45855461788719043,-0.9058265005172611,0.19762363440090527,0.9336143071753613,0.764521451768379,1.8365881496949206,1.6538524610935215,-1.438050235288807,-1.5877297707876388,-2.0371556344122888,-1.238021626500896,0,1,1,0,1
21,Camille,0.7399604519898698,-0.6105419165232642,1.162322875216899,0.964805997075444,0.21106091161607327,0.8036058184950041,0.002399145524481899,0.588782349924012,0.939974349668279,0.939974349668279,0.7523161699711712,0.7838498635822635,1.6264319430106622,0.9336143071753613,-0.28200933586465166,0.023848079425438713,-1.0559916683713482,0.5561824487687004,0.9820836632519835,0.791349863152405,0.15681607269011336,1,0,1,0,1
22,Cassiopeia,0.25318226442160136,-1.0310047685706631,-0.4028768531628296,-1.0276854103267963,0.7066934714908112,0.1923107697673715,-0.016606585427273807,0.7565803552143292,-1.963838883231684,-1.963838883231684,0.7523161699711712,-0.9058265005172611,-1.052583635632632,-0.2034586920761266,-0.19715548821873025,-1.184645300754216,1.1376916745287844,-1.0392036984773054,0.9820836632519835,0.791349863152405,1.5516537718811227,0,1,1,0,1
23,Cho'Gath,0.5939269957193892,-1.0310047685706631,1.4231894966135206,1.2968878983091503,-0.3495726397176467,1.2111358509800925,-0.1179704838366373,-0.41800568181789,1.4524119790035666,1.4524119790035666,0.7523161699711712,0.7838498635822635,1.8050329815868817,1.502150806801106,0.1139752864829816,-1.2571549035649954,-1.0559916683713482,1.2209266767878695,-1.0560442327104755,-0.5544713010114413,-1.238021626500896,1,0,1,0,0
24,Corki,-0.23359592314666705,-0.5264493461137844,-0.4028768531628296,-0.6956035090930893,0.30043727487217353,0.1923107697673715,-0.0926295092342964,0.4209843446336949,-0.4265259952258212,-0.4265259952258212,-0.45855461788719043,-0.9058265005172611,-1.2311846742088517,-1.6247999411404868,-0.28200933586465166,0.3863960934793349,1.1376916745287844,-1.438050235288807,0.00732684344385089,0.380760355441401,0.15681607269011336,0,1,1,0,0
25,Darius,0.7886382707466966,0.6508466396189325,1.9449227394067634,1.9610517007765635,-0.4064485072442559,1.1092533428588205,-0.19399340764366002,-0.7536016923985241,1.2815994358918041,1.2815994358918041,0.7523161699711712,0.7838498635822635,0.9120277887057837,2.639223806052594,-0.8194170376221539,-1.7888919908440433,-0.7979112750889797,0.5561824487687004,-1.5877297707876388,-2.0371556344122888,0.15681607269011336,1,0,1,0,0
26,Diana,0.49657135820573556,0.2303837875715336,0.1188563896304133,1.2968878983091503,0.5035653731814924,-0.5718080411421693,-0.016606585427273807,0.7565803552143292,0.2567241772212289,0.2567241772212289,0.7523161699711712,0.7838498635822635,-0.33817948132775355,-0.2034586920761266,-0.8194170376221539,-0.5803986106643886,-0.926951471730164,1.2209266767878695,-1.5877297707876388,-2.0371556344122888,-1.238021626500896,1,0,1,0,1
27,Dr. Mundo,0.49657135820573556,-0.2741716348853451,0.37972301102703476,-1.0276854103267963,-2.54335610145829,-1.8453393926580706,-1.030245569520909,-1.928187729430743,0.42753672033299145,0.42753672033299145,-1.0639900118163712,1.3470753182821054,0.37622467297712486,-0.9141293166083068,0.45339067706666725,0.9906427835691622,-1.0559916683713482,1.2209266767878695,-1.5877297707876388,-2.0371556344122888,-1.238021626500896,1,0,0,0,0
28,Draven,1.3484331864502053,-0.19007906447586526,-1.3159100280510048,0.30064219460803016,0.3898136381282738,0.14136951570673542,-0.010271341776688496,0.2531863393433781,-0.08490090900229615,-0.08490090900229615,-0.45855461788719043,-0.9058265005172611,0.5548257115533445,0.6493460573624896,0.7079522200044315,0.26554675546136985,1.1376916745287844,-0.7733060072696378,0.9820836632519835,0.791349863152405,1.5516537718811227,0,1,1,0,0
29,Ekko,0.8616549988819369,1.239494632485291,1.4231894966135206,1.6289697995428571,-0.2683214003939191,1.720548391586453,-0.14331145843897822,0.7565803552143292,0.42753672033299145,0.42753672033299145,0.7523161699711712,0.7838498635822635,-0.15957844275153396,-0.2034586920761266,0.9625137629421926,0.9906427835691622,-1.0559916683713482,0.5561824487687004,0.00732684344385089,0.380760355441401,0.15681607269011336,1,0,1,0,0
30,Elise,0.009793170637467156,0.2303837875715336,-0.4028768531628296,-0.36352160785938303,0.08918405263048199,0.701723310373732,-0.2700163314506826,0.7565803552143292,0.08591163410946638,0.08591163410946638,-0.45855461788719043,-0.9058265005172611,-0.6953815584801928,-0.2034586920761266,-0.8194170376221539,-0.8825219557093023,1.1376916745287844,-0.7733060072696378,0.9820836632519835,0.791349863152405,0.15681607269011336,0,1,1,0,1
31,Evelynn,0.5452491769625624,-0.6946344869327439,1.162322875216899,0.632724095841737,0.016057937239127205,0.2941932778886436,-0.002669049395986394,0.08538833405306094,1.2815994358918041,1.2815994358918041,0.7523161699711712,0.7838498635822635,0.37622467297712486,-0.2034586920761266,0.36853682942074584,-0.45954927264642303,-1.0559916683713482,-0.1085617792504687,-1.0560442327104755,-0.5544713010114413,0.15681607269011336,1,0,1,0,1
32,Ezreal,-0.47698501693080125,-0.35826420529482483,-1.1854767173526939,-0.03143970662567609,0.5035653731814924,1.720548391586453,0.0467458510785784,1.4277723763755972,-0.9389636245611088,-0.9389636245611088,-0.45855461788719043,-0.9058265005172611,0.19762363440090527,-0.5587940043422167,-0.8194170376221539,0.023848079425438713,1.1376916745287844,-1.438050235288807,-1.0560442327104755,-0.5544713010114413,0.15681607269011336,0,1,1,0,0
33,Fiora,0.009793170637467156,-1.451467620618062,1.162322875216899,-0.6956035090930893,-0.10581892174646408,1.2111358509800925,-0.016606585427273807,0.4209843446336949,0.5983492634447539,0.5983492634447539,0.7523161699711712,0.7838498635822635,1.2692298658582228,-1.6247999411404868,1.0190829947061402,0.8697934455511972,-0.926951471730164,1.2209266767878695,0.9820836632519835,0.791349863152405,0.15681607269011336,1,0,1,0,1
34,Fizz,0.49657135820573556,1.239494632485291,0.9014562538202777,0.30064219460803016,0.03230818510387271,0.8036058184950041,-0.2700163314506826,0.7565803552143292,-1.2805887107846339,-1.2805887107846339,0.7523161699711712,0.7838498635822635,-0.15957844275153396,-0.2034586920761266,0.1139752864829816,0.7489441075332316,-0.7979112750889797,-0.1085617792504687,-1.0560442327104755,-0.5544713010114413,0.15681607269011336,1,0,1,0,0
35,Galio,-0.47698501693080125,2.5008831886274874,0.9014562538202777,0.964805997075444,0.7879447108145387,0.1923107697673715,0.1734507240902828,0.4209843446336949,-0.9389636245611088,-0.9389636245611088,0.7523161699711712,0.7838498635822635,0.019022595824685653,0.5072119324560536,-0.8194170376221539,-1.184645300754216,-0.926951471730164,0.5561824487687004,0.00732684344385089,0.380760355441401,0.15681607269011336,1,0,1,0,0
36,Gangplank,0.25318226442160136,0.6508466396189325,-0.14201023176620817,-0.36352160785938303,-0.2683214003939191,1.2111358509800925,-0.016606585427273807,0.4209843446336949,0.2567241772212289,0.2567241772212289,0.7523161699711712,0.7838498635822635,0.9120277887057837,1.502150806801106,0.1139752864829816,0.8697934455511972,-1.0559916683713482,1.2209266767878695,0.00732684344385089,0.380760355441401,1.5516537718811227,1,0,1,0,0
37,Garen,1.7135168271264065,-0.6946344869327439,0.9014562538202777,-1.0276854103267963,-2.54335610145829,-1.8453393926580706,-1.030245569520909,-1.928187729430743,1.4524119790035666,1.4524119790035666,0.7523161699711712,-0.3426010458174194,1.8050329815868817,1.9285531815204138,-0.8194170376221539,1.4136154666320415,-0.7979112750889797,0.5561824487687004,-1.5877297707876388,-2.0371556344122888,-1.238021626500896,1,0,0,0,0
38,Gnar,0.49657135820573556,1.3235872028947706,-0.9246100959560726,3.953543108178804,-2.54335610145829,-1.8453393926580706,-1.030245569520909,-1.928187729430743,0.939974349668279,0.939974349668279,1.3577515639003521,6.979329865280523,1.2692298658582228,3.634162680397646,-0.8194170376221539,-2.3931386809338706,-0.7979112750889797,-0.1085617792504687,0.9820836632519835,0.791349863152405,1.5516537718811227,1,0,0,0,0
39,Gragas,0.49657135820573556,0.7349392100284122,-0.4028768531628296,-1.0276854103267963,0.7066934714908112,0.5488995481918238,-0.2700163314506826,0.7565803552143292,1.4524119790035666,1.4524119790035666,0.7523161699711712,0.7838498635822635,0.9120277887057837,0.5072119324560536,0.5948137564765362,-0.5199739416554061,-1.0559916683713482,-0.7733060072696378,0.00732684344385089,0.380760355441401,0.15681607269011336,1,0,1,0,0
40,Graves,0.13148771752953425,-0.021893923656905716,0.9014562538202777,0.30064219460803016,0.09730917656285473,0.1923107697673715,-0.016606585427273807,0.4209843446336949,0.5983492634447539,0.5983492634447539,0.7523161699711712,0.7838498635822635,1.6264319430106622,1.2178825569882337,-5.0621094199182215,0.628094769515266,0.492490691322863,0.5561824487687004,0.9820836632519835,0.791349863152405,0.15681607269011336,0,1,1,0,0
41,Gwen,-0.47698501693080125,0.31447635798101337,1.4231894966135206,1.6289697995428571,0.1379347962247185,0.1923107697673715,-0.07995902193312601,0.4209843446336949,1.1107868927800415,1.1107868927800415,0.7523161699711712,0.7838498635822635,0.7334267501295642,-0.2034586920761266,1.0190829947061402,-0.27827526561947497,-0.926951471730164,0.5561824487687004,0.9820836632519835,0.791349863152405,0.15681607269011336,1,0,1,0,1
42,Hecarim,0.13148771752953425,-0.021893923656905716,0.37972301102703476,0.632724095841737,-0.2683214003939191,0.1923107697673715,-0.14331145843897822,0.7565803552143292,0.42753672033299145,0.42753672033299145,0.7523161699711712,0.7838498635822635,1.2692298658582228,0.7914801822689258,0.45339067706666725,0.023848079425438713,-0.7979112750889797,1.2209266767878695,0.9820836632519835,0.791349863152405,0.15681607269011336,1,0,1,0,0
43,Heimerdinger,-1.4992192108241649,-0.4423567757043046,0.37972301102703476,-0.6956035090930893,0.5848166125052199,-0.8265143114453496,-0.016606585427273807,0.7565803552143292,-1.7930263401199213,-1.7930263401199213,-0.45855461788719043,-0.9058265005172611,-0.5167805199039732,-0.6298610667954344,0.1139752864829816,-1.3538343739793675,1.1376916745287844,0.5561824487687004,0.00732684344385089,0.380760355441401,0.15681607269011336,0,1,1,1,0
44,Hwei,-0.9637632044990697,0.2303837875715336,-0.4028768531628296,-0.6956035090930893,1.3567033860806315,-0.31710177083898905,-0.07995902193312601,0.588782349924012,-1.4514012538963963,-1.4514012538963963,-0.45855461788719043,-0.9058265005172611,-0.8739825970564125,0.2229436826431812,1.0190829947061402,0.023848079425438713,1.1376916745287844,-0.7733060072696378,0.9820836632519835,0.791349863152405,1.5516537718811227,0,1,1,1,0
45,Illaoi,0.8859939082603503,-0.1059864940663855,1.684056118010142,0.964805997075444,0.30043727487217353,0.701723310373732,-0.07995902193312601,0.588782349924012,0.939974349668279,0.939974349668279,0.7523161699711712,0.7838498635822635,1.0906288272820033,1.2178825569882337,-0.8194170376221539,0.023848079425438713,-1.0559916683713482,1.8856709048070386,0.00732684344385089,0.380760355441401,0.15681607269011336,1,0,1,0,1
46,Irelia,0.25318226442160136,1.7440500549421696,-1.4463433387493154,1.2968878983091503,0.30043727487217353,0.701723310373732,-0.016606585427273807,0.7565803552143292,1.1107868927800415,1.1107868927800415,-0.45855461788719043,0.7838498635822635,1.0906288272820033,0.5072119324560536,0.05740605471903399,0.023848079425438713,-0.6688710784477955,-0.1085617792504687,0.00732684344385089,0.380760355441401,0.15681607269011336,1,0,1,0,1
47,Ivern,0.25318226442160136,-0.6105419165232642,0.37972301102703476,1.2968878983091503,1.1129496681094488,1.2111358509800925,-0.2700163314506826,0.588782349924012,-0.4265259952258212,-0.4265259952258212,-0.45855461788719043,-0.9058265005172611,-1.5883867513612908,-0.2034586920761266,-0.28200933586465166,1.1114921215871278,0.7505710846052315,-0.7733060072696378,0.9820836632519835,0.791349863152405,0.15681607269011336,0,1,1,1,0
48,Janna,-1.207152298283204,-1.3673750502085822,-0.4028768531628296,-0.6956035090930893,0.38168851419590105,0.701723310373732,0.4268604701136916,-0.585803687108207,-0.25571345211405866,-0.25571345211405866,-0.45855461788719043,-0.9058265005172611,-2.1241898670899495,-0.9141293166083068,-0.8194170376221539,0.628094769515266,1.1376916745287844,-1.438050235288807,-1.0560442327104755,-0.5544713010114413,-1.238021626500896,0,1,1,1,1
49,Jarvan IV,0.49657135820573556,-0.19007906447586526,0.9014562538202777,0.30064219460803016,-0.10581892174646408,0.9564295806769123,-0.20666389494483042,-0.41800568181789,1.1107868927800415,1.1107868927800415,0.7523161699711712,0.7838498635822635,0.9120277887057837,-0.2034586920761266,0.1139752864829816,0.023848079425438713,-0.7979112750889797,0.5561824487687004,0.00732684344385089,0.380760355441401,-1.238021626500896,1,0,1,0,0
50,Jax,1.1050440926660712,-1.1150973389801428,1.162322875216899,-0.6956035090930893,0.21106091161607327,0.8036058184950041,-0.06728853463195561,0.4209843446336949,1.1107868927800415,1.1107868927800415,0.7523161699711712,0.7838498635822635,1.6264319430106622,1.2178825569882337,-0.4517170311564945,1.1114921215871278,-1.0559916683713482,1.8856709048070386,-1.0560442327104755,-0.5544713010114413,-1.238021626500896,1,0,1,0,0
51,Jayce,-0.7203741107149355,0.2303837875715336,-0.14201023176620817,-0.36352160785938303,0.5035653731814924,0.44701704007055176,-0.2700163314506826,0.7565803552143292,-1.2805887107846339,-1.2805887107846339,-0.45855461788719043,-0.9058265005172611,0.019022595824685653,1.5732178692543237,0.1139752864829816,0.628094769515266,-1.0559916683713482,-0.1085617792504687,0.9820836632519835,0.791349863152405,1.5516537718811227,0,1,1,0,0
52,Jhin,0.8616549988819369,0.06219864675257406,-1.3159100280510048,-0.6956035090930893,-0.10581892174646408,0.701723310373732,-0.2700163314506826,0.7565803552143292,-0.9389636245611088,-0.9389636245611088,-0.45855461788719043,-0.9058265005172611,0.019022595824685653,1.7864190566139782,-0.8194170376221539,-2.997385371023698,1.1376916745287844,-0.7733060072696378,-0.3955726420768439,0.791349863152405,0.15681607269011336,0,1,1,0,0
53,Jinx,0.25318226442160136,0.7349392100284122,-1.3159100280510048,-1.0276854103267963,-0.4308238790413742,0.701723310373732,-0.1813229203424895,1.4277723763755972,-0.5973385383375838,-0.5973385383375838,-0.45855461788719043,-0.9058265005172611,0.019022595824685653,-0.2034586920761266,-0.8194170376221539,-1.3054946387721815,1.0086514778876001,-1.438050235288807,0.00732684344385089,0.380760355441401,0.15681607269011336,0,1,1,0,1
54,K'Sante,0.13148771752953425,2.4167906182180077,1.684056118010142,2.2931336020102706,0.05668355690099097,1.2111358509800925,-0.14331145843897822,1.4277723763755972,1.1107868927800415,1.1107868927800415,-0.45855461788719043,0.8964949545222325,0.9120277887057837,0.5072119324560536,0.9625137629421926,0.023848079425438713,-0.926951471730164,-0.7733060072696378,0.9820836632519835,0.791349863152405,1.5516537718811227,1,0,1,0,0
55,Kai'Sa,0.49657135820573556,-0.35826420529482483,-1.1854767173526939,-0.6956035090930893,0.2598116552103098,0.1923107697673715,0.008734389175066984,0.4209843446336949,-0.4265259952258212,-0.4265259952258212,-0.45855461788719043,-0.9058265005172611,0.019022595824685653,-0.7719951917018706,-0.28200933586465166,-0.8220972867003195,1.0086514778876001,-0.1085617792504687,-1.0560442327104755,-0.5544713010114413,1.5516537718811227,0,1,1,0,1
56,Kalista,-2.667486860988009,-1.0310047685706631,-1.1854767173526939,0.632724095841737,-0.10581892174646408,0.44701704007055176,-0.2320048695471713,-0.585803687108207,-0.9389636245611088,-0.9389636245611088,-0.45855461788719043,-0.9058265005172611,-0.33817948132775355,1.2178825569882337,1.1322214582340353,2.440834839784748,1.0086514778876001,-0.7733060072696378,0.9820836632519835,0.791349863152405,1.5516537718811227,0,1,1,0,1
57,Karma,0.25318226442160136,0.2303837875715336,-0.4028768531628296,-0.6956035090930893,0.4954402492491196,0.1923107697673715,0.6169177796312482,0.7565803552143292,-0.25571345211405866,-0.25571345211405866,-0.45855461788719043,-0.9058265005172611,-1.4097857127850713,0.2229436826431812,-0.8194170376221539,-0.21785059661049244,1.0086514778876001,-0.1085617792504687,0.00732684344385089,0.380760355441401,-1.238021626500896,0,1,1,1,1
58,Karthus,0.009793170637467156,0.31447635798101337,0.1188563896304133,-0.6956035090930893,1.2510767749597855,-0.266160516778353,-0.016606585427273807,0.7565803552143292,-1.4514012538963963,-1.4514012538963963,-0.45855461788719043,-0.9058265005172611,-2.3027909056661695,0.15187662018996345,-0.8194170376221539,-0.4474643388446268,0.6215308879640472,-0.1085617792504687,0.00732684344385089,0.380760355441401,0.15681607269011336,0,1,1,0,0
59,Kassadin,0.6426048144762161,1.0713094916663313,-0.14201023176620817,-1.0276854103267963,0.7066934714908112,2.586549710617266,-0.2700163314506826,0.7565803552143292,-1.4514012538963963,-1.4514012538963963,-0.45855461788719043,-0.9058265005172611,0.019022595824685653,1.0757484320817974,-0.39514779939254685,1.4740401356410244,-0.926951471730164,-0.1085617792504687,0.00732684344385089,0.380760355441401,0.15681607269011336,1,0,1,0,0
60,Katarina,1.275416458314965,0.14629121716205384,0.6405896324236562,0.30064219460803016,-2.54335610145829,-1.8453393926580706,-1.030245569520909,-1.928187729430743,-0.25571345211405866,-0.25571345211405866,0.7523161699711712,0.7838498635822635,-0.15957844275153396,0.0808095577367457,0.1139752864829816,0.31388649066855606,-1.0559916683713482,-0.1085617792504687,0.00732684344385089,0.380760355441401,0.15681607269011336,1,0,0,0,1
61,Kayle,1.226738639558138,-1.1991899093896226,-0.663743474559451,-1.0276854103267963,0.1379347962247185,0.701723310373732,-0.016606585427273807,0.7565803552143292,-0.5973385383375838,-0.5973385383375838,-5.302037769320637,-0.9058265005172611,-1.5883867513612908,-1.6247999411404868,-0.8194170376221539,-1.184645300754216,-0.7979112750889797,-0.1085617792504687,0.9820836632519835,-2.0371556344122888,0.15681607269011336,1,0,1,0,1
62,Kayn,0.8616549988819369,-0.2741716348853451,0.9014562538202777,0.632724095841737,0.7879447108145387,0.701723310373732,0.4268604701136916,1.25997437108528,1.4524119790035666,1.4524119790035666,0.7523161699711712,0.7838498635822635,1.6264319430106622,0.2229436826431812,0.42510606118469346,0.26554675546136985,-0.7979112750889797,0.5561824487687004,0.00732684344385089,0.380760355441401,1.5516537718811227,1,0,1,0,0
63,Kennen,-0.9637632044990697,-0.6946344869327439,-0.4028768531628296,-0.03143970662567609,-0.9183313149837393,-1.8453393926580706,5.304998081064311,-1.928187729430743,-0.08490090900229615,-0.08490090900229615,-0.45855461788719043,-0.9058265005172611,-1.9455888285137302,0.8625472447221436,-0.8194170376221539,1.1114921215871278,1.1376916745287844,-0.1085617792504687,0.9820836632519835,0.791349863152405,0.15681607269011336,0,1,0,0,0
